Date,Product,Region,Quantity
2025-07-28,Electronics,South,60
2025-07-28,Clothing,South,54
2025-07-28,Home_Decor,South,95
2025-07-28,Perishables,South,85
2025-07-28,Industrial_Parts,South,152
2025-07-28,Electronics,East,63
2025-07-28,Clothing,East,91
2025-07-28,Home_Decor,East,197
2025-07-28,Perishables,East,157
2025-07-28,Industrial_Parts,East,169
2025-07-28,Electronics,West,150
2025-07-28,Clothing,West,79
2025-07-28,Home_Decor,West,107
2025-07-28,Perishables,West,210
2025-07-28,Industrial_Parts,West,161
2025-07-29,Electronics,North,175
2025-07-29,Clothing,North,64
2025-07-29,Home_Decor,North,144
2025-07-29,Perishables,North,133
2025-07-29,Industrial_Parts,North,66
2025-07-29,Electronics,South,138
2025-07-29,Clothing,South,151
2025-07-29,Home_Decor,South,174
2025-07-29,Perishables,South,103
2025-07-29,Industrial_Parts,South,160
2025-07-29,Electronics,East,109
2025-07-29,Clothing,East,86
2025-07-29,Home_Decor,East,165
2025-07-29,Perishables,East,67
2025-07-29,Industrial_Parts,East,155
2025-07-29,Electronics,West,186
2025-07-29,Clothing,West,134
2025-07-29,Home_Decor,West,167
2025-07-29,Perishables,West,143
2025-07-29,Industrial_Parts,West,116
2025-07-30,Electronics,North,120
2025-07-30,Clothing,North,118
2025-07-30,Home_Decor,North,180
2025-07-30,Perishables,North,199
2025-07-30,Industrial_Parts,North,132
2025-07-30,Electronics,South,185
2025-07-30,Clothing,South,105
2025-07-30,Home_Decor,South,162
2025-07-30,Perishables,South,162
2025-07-30,Industrial_Parts,South,57
2025-07-30,Electronics,East,164
2025-07-30,Clothing,East,70
2025-07-30,Home_Decor,East,63
2025-07-30,Perishables,East,169
2025-07-30,Industrial_Parts,East,110
2025-07-30,Electronics,West,138
2025-07-30,Clothing,West,153
2025-07-30,Home_Decor,West,142
2025-07-30,Perishables,West,100
2025-07-30,Industrial_Parts,West,133
2025-07-31,Electronics,North,99
2025-07-31,Clothing,North,157
2025-07-31,Home_Decor,North,81
2025-07-31,Perishables,North,89
2025-07-31,Industrial_Parts,North,158
2025-07-31,Electronics,South,124
2025-07-31,Clothing,South,67
2025-07-31,Home_Decor,South,69
2025-07-31,Perishables,South,190
2025-07-31,Industrial_Parts,South,99
2025-07-31,Electronics,East,157
2025-07-31,Clothing,East,129
2025-07-31,Home_Decor,East,75
2025-07-31,Perishables,East,60
2025-07-31,Industrial_Parts,East,116
2025-07-31,Electronics,West,56
2025-07-31,Clothing,West,62
2025-07-31,Home_Decor,West,166
2025-07-31,Perishables,West,62
2025-07-31,Industrial_Parts,West,198
2025-08-01,Electronics,North,170
2025-08-01,Clothing,North,52
2025-08-01,Home_Decor,North,147
2025-08-01,Perishables,North,146
2025-08-01,Industrial_Parts,North,86
2025-08-01,Electronics,South,92
2025-08-01,Clothing,South,143
2025-08-01,Home_Decor,South,175
2025-08-01,Perishables,South,109
2025-08-01,Industrial_Parts,South,198
2025-08-01,Electronics,East,148
2025-08-01,Clothing,East,103
2025-08-01,Home_Decor,East,93
2025-08-01,Perishables,East,153
2025-08-01,Industrial_Parts,East,54
2025-08-01,Electronics,West,44
2025-08-01,Clothing,West,65
2025-08-01,Home_Decor,West,185
2025-08-01,Perishables,West,133
2025-08-01,Industrial_Parts,West,62
2025-08-02,Electronics,North,58
2025-08-02,Clothing,North,157
2025-08-02,Home_Decor,North,44
2025-08-02,Perishables,North,130
2025-08-02,Industrial_Parts,North,186
2025-08-02,Electronics,South,73
2025-08-02,Clothing,South,99
2025-08-02,Home_Decor,South,95
2025-08-02,Perishables,South,184
2025-08-02,Industrial_Parts,South,95
2025-08-02,Electronics,East,175
2025-08-02,Clothing,East,100
2025-08-02,Home_Decor,East,131
2025-08-02,Perishables,East,42
2025-08-02,Industrial_Parts,East,97
2025-08-02,Electronics,West,118
2025-08-02,Clothing,West,162
2025-08-02,Home_Decor,West,64
2025-08-02,Perishables,West,153
2025-08-02,Industrial_Parts,West,88
2025-08-03,Electronics,North,101
2025-08-03,Clothing,North,110
2025-08-03,Home_Decor,North,156
2025-08-03,Perishables,North,173
2025-08-03,Industrial_Parts,North,117
2025-08-03,Electronics,South,184
2025-08-03,Clothing,South,91
2025-08-03,Home_Decor,South,57
2025-08-03,Perishables,South,86
2025-08-03,Industrial_Parts,South,74
2025-08-03,Electronics,East,154
2025-08-03,Clothing,East,94
2025-08-03,Home_Decor,East,104
2025-08-03,Perishables,East,137
2025-08-03,Industrial_Parts,East,68
2025-08-03,Electronics,West,181
2025-08-03,Clothing,West,84
2025-08-03,Home_Decor,West,197
2025-08-03,Perishables,West,189
2025-08-03,Industrial_Parts,West,110
2025-08-04,Electronics,North,142
2025-08-04,Clothing,North,192
2025-08-04,Home_Decor,North,114
2025-08-04,Perishables,North,150
2025-08-04,Industrial_Parts,North,140
2025-08-04,Electronics,South,65
2025-08-04,Clothing,South,156
2025-08-04,Home_Decor,South,115
2025-08-04,Perishables,South,59
2025-08-04,Industrial_Parts,South,150
2025-08-04,Electronics,East,118
2025-08-04,Clothing,East,106
2025-08-04,Home_Decor,East,136
2025-08-04,Perishables,East,194
2025-08-04,Industrial_Parts,East,202
2025-08-04,Electronics,West,62
2025-08-04,Clothing,West,190
2025-08-04,Home_Decor,West,165
2025-08-04,Perishables,West,134
2025-08-04,Industrial_Parts,West,191
2025-08-05,Electronics,North,59
2025-08-05,Clothing,North,77
2025-08-05,Home_Decor,North,55
2025-08-05,Perishables,North,192
2025-08-05,Industrial_Parts,North,118
2025-08-05,Electronics,South,92
2025-08-05,Clothing,South,54
2025-08-05,Home_Decor,South,183
2025-08-05,Perishables,South,155
2025-08-05,Industrial_Parts,South,111
2025-08-05,Electronics,East,76
2025-08-05,Clothing,East,155
2025-08-05,Home_Decor,East,154
2025-08-05,Perishables,East,184
2025-08-05,Industrial_Parts,East,110
2025-08-05,Electronics,West,67
2025-08-05,Clothing,West,67
2025-08-05,Home_Decor,West,82
2025-08-05,Perishables,West,45
2025-08-05,Industrial_Parts,West,175
2025-08-06,Electronics,North,182
2025-08-06,Clothing,North,73
2025-08-06,Home_Decor,North,129
2025-08-06,Perishables,North,94
2025-08-06,Industrial_Parts,North,176
2025-08-06,Electronics,South,48
2025-08-06,Clothing,South,81
2025-08-06,Home_Decor,South,172
2025-08-06,Perishables,South,57
2025-08-06,Industrial_Parts,South,74
2025-08-06,Electronics,East,140
2025-08-06,Clothing,East,139
2025-08-06,Home_Decor,East,96
2025-08-06,Perishables,East,157
2025-08-06,Industrial_Parts,East,144
2025-08-06,Electronics,West,156
2025-08-06,Clothing,West,181
2025-08-06,Home_Decor,West,130
2025-08-06,Perishables,West,88
2025-08-06,Industrial_Parts,West,140
2025-08-07,Electronics,North,165
2025-08-07,Clothing,North,83
2025-08-07,Home_Decor,North,126
2025-08-07,Perishables,North,177
2025-08-07,Industrial_Parts,North,52
2025-08-07,Electronics,South,184
2025-08-07,Clothing,South,183
2025-08-07,Home_Decor,South,103
2025-08-07,Perishables,South,58
2025-08-07,Industrial_Parts,South,161
2025-08-07,Electronics,East,197
2025-08-07,Clothing,East,139
2025-08-07,Home_Decor,East,111
2025-08-07,Perishables,East,80
2025-08-07,Industrial_Parts,East,114
2025-08-07,Electronics,West,156
2025-08-07,Clothing,West,116
2025-08-07,Home_Decor,West,180
2025-08-07,Perishables,West,179
2025-08-07,Industrial_Parts,West,139
2025-08-08,Electronics,North,174
2025-08-08,Clothing,North,56
2025-08-08,Home_Decor,North,98
2025-08-08,Perishables,North,56
2025-08-08,Industrial_Parts,North,44
2025-08-08,Electronics,South,182
2025-08-08,Clothing,South,139
2025-08-08,Home_Decor,South,66
2025-08-08,Perishables,South,154
2025-08-08,Industrial_Parts,South,150
2025-08-08,Electronics,East,153
2025-08-08,Clothing,East,135
2025-08-08,Home_Decor,East,169
2025-08-08,Perishables,East,102
2025-08-08,Industrial_Parts,East,53
2025-08-08,Electronics,West,58
2025-08-08,Clothing,West,155
2025-08-08,Home_Decor,West,161
2025-08-08,Perishables,West,59
2025-08-08,Industrial_Parts,West,116
2025-08-09,Electronics,North,90
2025-08-09,Clothing,North,154
2025-08-09,Home_Decor,North,154
2025-08-09,Perishables,North,101
2025-08-09,Industrial_Parts,North,90
2025-08-09,Electronics,South,189
2025-08-09,Clothing,South,60
2025-08-09,Home_Decor,South,177
2025-08-09,Perishables,South,164
2025-08-09,Industrial_Parts,South,148
2025-08-09,Electronics,East,161
2025-08-09,Clothing,East,185
2025-08-09,Home_Decor,East,51
2025-08-09,Perishables,East,57
2025-08-09,Industrial_Parts,East,82
2025-08-09,Electronics,West,122
2025-08-09,Clothing,West,58
2025-08-09,Home_Decor,West,46
2025-08-09,Perishables,West,189
2025-08-09,Industrial_Parts,West,149
2025-08-10,Electronics,North,159
2025-08-10,Clothing,North,149
2025-08-10,Home_Decor,North,154
2025-08-10,Perishables,North,68
2025-08-10,Industrial_Parts,North,168
2025-08-10,Electronics,South,37
2025-08-10,Clothing,South,79
2025-08-10,Home_Decor,South,89
2025-08-10,Perishables,South,92
2025-08-10,Industrial_Parts,South,131
2025-08-10,Electronics,East,152
2025-08-10,Clothing,East,147
2025-08-10,Home_Decor,East,49
2025-08-10,Perishables,East,75
2025-08-10,Industrial_Parts,East,149
2025-08-10,Electronics,West,44
2025-08-10,Clothing,West,104
2025-08-10,Home_Decor,West,188
2025-08-10,Perishables,West,159
2025-08-10,Industrial_Parts,West,141
2025-08-11,Electronics,North,91
2025-08-11,Clothing,North,72
2025-08-11,Home_Decor,North,120
2025-08-11,Perishables,North,117
2025-08-11,Industrial_Parts,North,111
2025-08-11,Electronics,South,123
2025-08-11,Clothing,South,70
2025-08-11,Home_Decor,South,197
2025-08-11,Perishables,South,62
2025-08-11,Industrial_Parts,South,78
2025-08-11,Electronics,East,108
2025-08-11,Clothing,East,78
2025-08-11,Home_Decor,East,91
2025-08-11,Perishables,East,75
2025-08-11,Industrial_Parts,East,51
2025-08-11,Electronics,West,167
2025-08-11,Clothing,West,69
2025-08-11,Home_Decor,West,91
2025-08-11,Perishables,West,53
2025-08-11,Industrial_Parts,West,184
2025-08-12,Electronics,North,72
2025-08-12,Clothing,North,73
2025-08-12,Home_Decor,North,121
2025-08-12,Perishables,North,88
2025-08-12,Industrial_Parts,North,53
2025-08-12,Electronics,South,139
2025-08-12,Clothing,South,146
2025-08-12,Home_Decor,South,133
2025-08-12,Perishables,South,154
2025-08-12,Industrial_Parts,South,146
2025-08-12,Electronics,East,169
2025-08-12,Clothing,East,179
2025-08-12,Home_Decor,East,95
2025-08-12,Perishables,East,180
2025-08-12,Industrial_Parts,East,199
2025-08-12,Electronics,West,120
2025-08-12,Clothing,West,83
2025-08-12,Home_Decor,West,156
2025-08-12,Perishables,West,84
2025-08-12,Industrial_Parts,West,40
2025-08-13,Electronics,North,87
2025-08-13,Clothing,North,61
2025-08-13,Home_Decor,North,64
2025-08-13,Perishables,North,53
2025-08-13,Industrial_Parts,North,101
2025-08-13,Electronics,South,123
2025-08-13,Clothing,South,85
2025-08-13,Home_Decor,South,78
2025-08-13,Perishables,South,107
2025-08-13,Industrial_Parts,South,161
2025-08-13,Electronics,East,161
2025-08-13,Clothing,East,165
2025-08-13,Home_Decor,East,158
2025-08-13,Perishables,East,104
2025-08-13,Industrial_Parts,East,130
2025-08-13,Electronics,West,60
2025-08-13,Clothing,West,129
2025-08-13,Home_Decor,West,58
2025-08-13,Perishables,West,37
2025-08-13,Industrial_Parts,West,98
2025-08-14,Electronics,North,103
2025-08-14,Clothing,North,129
2025-08-14,Home_Decor,North,89
2025-08-14,Perishables,North,69
2025-08-14,Industrial_Parts,North,149
2025-08-14,Electronics,South,72
2025-08-14,Clothing,South,55
2025-08-14,Home_Decor,South,145
2025-08-14,Perishables,South,89
2025-08-14,Industrial_Parts,South,166
2025-08-14,Electronics,East,128
2025-08-14,Clothing,East,134
2025-08-14,Home_Decor,East,85
2025-08-14,Perishables,East,185
2025-08-14,Industrial_Parts,East,144
2025-08-14,Electronics,West,169
2025-08-14,Clothing,West,151
2025-08-14,Home_Decor,West,188
2025-08-14,Perishables,West,104
2025-08-14,Industrial_Parts,West,141
2025-08-15,Electronics,North,143
2025-08-15,Clothing,North,74
2025-08-15,Home_Decor,North,147
2025-08-15,Perishables,North,155
2025-08-15,Industrial_Parts,North,149
2025-08-15,Electronics,South,62
2025-08-15,Clothing,South,123
2025-08-15,Home_Decor,South,142
2025-08-15,Perishables,South,48
2025-08-15,Industrial_Parts,South,139
2025-08-15,Electronics,East,152
2025-08-15,Clothing,East,73
2025-08-15,Home_Decor,East,56
2025-08-15,Perishables,East,72
2025-08-15,Industrial_Parts,East,102
2025-08-15,Electronics,West,96
2025-08-15,Clothing,West,149
2025-08-15,Home_Decor,West,93
2025-08-15,Perishables,West,52
2025-08-15,Industrial_Parts,West,76
2025-08-16,Electronics,North,76
2025-08-16,Clothing,North,69
2025-08-16,Home_Decor,North,143
2025-08-16,Perishables,North,64
2025-08-16,Industrial_Parts,North,124
2025-08-16,Electronics,South,175
2025-08-16,Clothing,South,47
2025-08-16,Home_Decor,South,66
2025-08-16,Perishables,South,82
2025-08-16,Industrial_Parts,South,125
2025-08-16,Electronics,East,56
2025-08-16,Clothing,East,155
2025-08-16,Home_Decor,East,164
2025-08-16,Perishables,East,49
2025-08-16,Industrial_Parts,East,103
2025-08-16,Electronics,West,165
2025-08-16,Clothing,West,62
2025-08-16,Home_Decor,West,51
2025-08-16,Perishables,West,185
2025-08-16,Industrial_Parts,West,34
2025-08-17,Electronics,North,143
2025-08-17,Clothing,North,152
2025-08-17,Home_Decor,North,68
2025-08-17,Perishables,North,89
2025-08-17,Industrial_Parts,North,113
2025-08-17,Electronics,South,136
2025-08-17,Clothing,South,101
2025-08-17,Home_Decor,South,175
2025-08-17,Perishables,South,50
2025-08-17,Industrial_Parts,South,176
2025-08-17,Electronics,East,73
2025-08-17,Clothing,East,108
2025-08-17,Home_Decor,East,100
2025-08-17,Perishables,East,88
2025-08-17,Industrial_Parts,East,65
2025-08-17,Electronics,West,169
2025-08-17,Clothing,West,72
2025-08-17,Home_Decor,West,113
2025-08-17,Perishables,West,52
2025-08-17,Industrial_Parts,West,69
2025-08-18,Electronics,North,97
2025-08-18,Clothing,North,75
2025-08-18,Home_Decor,North,119
2025-08-18,Perishables,North,105
2025-08-18,Industrial_Parts,North,108
2025-08-18,Electronics,South,74
2025-08-18,Clothing,South,130
2025-08-18,Home_Decor,South,117
2025-08-18,Perishables,South,151
2025-08-18,Industrial_Parts,South,98
2025-08-18,Electronics,East,50
2025-08-18,Clothing,East,171
2025-08-18,Home_Decor,East,134
2025-08-18,Perishables,East,138
2025-08-18,Industrial_Parts,East,78
2025-08-18,Electronics,West,173
2025-08-18,Clothing,West,96
2025-08-18,Home_Decor,West,93
2025-08-18,Perishables,West,173
2025-08-18,Industrial_Parts,West,101
2025-08-19,Electronics,North,54
2025-08-19,Clothing,North,114
2025-08-19,Home_Decor,North,160
2025-08-19,Perishables,North,110
2025-08-19,Industrial_Parts,North,152
2025-08-19,Electronics,South,203
2025-08-19,Clothing,South,104
2025-08-19,Home_Decor,South,142
2025-08-19,Perishables,South,152
2025-08-19,Industrial_Parts,South,46
2025-08-19,Electronics,East,47
2025-08-19,Clothing,East,138
2025-08-19,Home_Decor,East,120
2025-08-19,Perishables,East,55
2025-08-19,Industrial_Parts,East,121
2025-08-19,Electronics,West,165
2025-08-19,Clothing,West,97
2025-08-19,Home_Decor,West,60
2025-08-19,Perishables,West,174
2025-08-19,Industrial_Parts,West,79
2025-08-20,Electronics,North,139
2025-08-20,Clothing,North,107
2025-08-20,Home_Decor,North,121
2025-08-20,Perishables,North,89
2025-08-20,Industrial_Parts,North,150
2025-08-20,Electronics,South,42
2025-08-20,Clothing,South,147
2025-08-20,Home_Decor,South,170
2025-08-20,Perishables,South,81
2025-08-20,Industrial_Parts,South,152
2025-08-20,Electronics,East,54
2025-08-20,Clothing,East,107
2025-08-20,Home_Decor,East,113
2025-08-20,Perishables,East,131
2025-08-20,Industrial_Parts,East,180
2025-08-20,Electronics,West,122
2025-08-20,Clothing,West,62
2025-08-20,Home_Decor,West,107
2025-08-20,Perishables,West,149
2025-08-20,Industrial_Parts,West,91
2025-08-21,Electronics,North,171
2025-08-21,Clothing,North,154
2025-08-21,Home_Decor,North,130
2025-08-21,Perishables,North,82
2025-08-21,Industrial_Parts,North,143
2025-08-21,Electronics,South,194
2025-08-21,Clothing,South,136
2025-08-21,Home_Decor,South,135
2025-08-21,Perishables,South,63
2025-08-21,Industrial_Parts,South,48
2025-08-21,Electronics,East,154
2025-08-21,Clothing,East,127
2025-08-21,Home_Decor,East,123
2025-08-21,Perishables,East,156
2025-08-21,Industrial_Parts,East,158
2025-08-21,Electronics,West,110
2025-08-21,Clothing,West,175
2025-08-21,Home_Decor,West,22
2025-08-21,Perishables,West,139
2025-08-21,Industrial_Parts,West,127
2025-08-22,Electronics,North,140
2025-08-22,Clothing,North,185
2025-08-22,Home_Decor,North,151
2025-08-22,Perishables,North,166
2025-08-22,Industrial_Parts,North,61
2025-08-22,Electronics,South,150
2025-08-22,Clothing,South,69
2025-08-22,Home_Decor,South,72
2025-08-22,Perishables,South,68
2025-08-22,Industrial_Parts,South,108
2025-08-22,Electronics,East,168
2025-08-22,Clothing,East,79
2025-08-22,Home_Decor,East,96
2025-08-22,Perishables,East,165
2025-08-22,Industrial_Parts,East,153
2025-08-22,Electronics,West,177
2025-08-22,Clothing,West,56
2025-08-22,Home_Decor,West,163
2025-08-22,Perishables,West,43
2025-08-22,Industrial_Parts,West,184
2025-08-23,Electronics,North,72
2025-08-23,Clothing,North,115
2025-08-23,Home_Decor,North,83
2025-08-23,Perishables,North,75
2025-08-23,Industrial_Parts,North,81
2025-08-23,Electronics,South,163
2025-08-23,Clothing,South,126
2025-08-23,Home_Decor,South,163
2025-08-23,Perishables,South,104
2025-08-23,Industrial_Parts,South,165
2025-08-23,Electronics,East,111
2025-08-23,Clothing,East,163
2025-08-23,Home_Decor,East,150
2025-08-23,Perishables,East,170
2025-08-23,Industrial_Parts,East,141
2025-08-23,Electronics,West,124
2025-08-23,Clothing,West,128
2025-08-23,Home_Decor,West,70
2025-08-23,Perishables,West,174
2025-08-23,Industrial_Parts,West,157
2025-08-24,Electronics,North,70
2025-08-24,Clothing,North,60
2025-08-24,Home_Decor,North,51
2025-08-24,Perishables,North,157
2025-08-24,Industrial_Parts,North,43
2025-08-24,Electronics,South,59
2025-08-24,Clothing,South,75
2025-08-24,Home_Decor,South,50
2025-08-24,Perishables,South,114
2025-08-24,Industrial_Parts,South,166
2025-08-24,Electronics,East,80
2025-08-24,Clothing,East,100
2025-08-24,Home_Decor,East,76
2025-08-24,Perishables,East,106
2025-08-24,Industrial_Parts,East,73
2025-08-24,Electronics,West,163
2025-08-24,Clothing,West,119
2025-08-24,Home_Decor,West,140
2025-08-24,Perishables,West,50
2025-08-24,Industrial_Parts,West,121
2025-08-25,Electronics,North,112
2025-08-25,Clothing,North,188
2025-08-25,Home_Decor,North,146
2025-08-25,Perishables,North,141
2025-08-25,Industrial_Parts,North,153
2025-08-25,Electronics,South,80
2025-08-25,Clothing,South,160
2025-08-25,Home_Decor,South,118
2025-08-25,Perishables,South,100
2025-08-25,Industrial_Parts,South,128
2025-08-25,Electronics,East,67
2025-08-25,Clothing,East,88
2025-08-25,Home_Decor,East,159
2025-08-25,Perishables,East,55
2025-08-25,Industrial_Parts,East,73
2025-08-25,Electronics,West,126
2025-08-25,Clothing,West,107
2025-08-25,Home_Decor,West,126
2025-08-25,Perishables,West,120
2025-08-25,Industrial_Parts,West,70
2025-08-26,Electronics,North,155
2025-08-26,Clothing,North,100
2025-08-26,Home_Decor,North,108
2025-08-26,Perishables,North,166
2025-08-26,Industrial_Parts,North,108
2025-08-26,Electronics,South,44
2025-08-26,Clothing,South,132
2025-08-26,Home_Decor,South,143
2025-08-26,Perishables,South,50
2025-08-26,Industrial_Parts,South,99
2025-08-26,Electronics,East,109
2025-08-26,Clothing,East,49
2025-08-26,Home_Decor,East,102
2025-08-26,Perishables,East,148
2025-08-26,Industrial_Parts,East,115
2025-08-26,Electronics,West,167
2025-08-26,Clothing,West,165
2025-08-26,Home_Decor,West,53
2025-08-26,Perishables,West,166
2025-08-26,Industrial_Parts,West,70
2025-08-27,Electronics,North,56
2025-08-27,Clothing,North,155
2025-08-27,Home_Decor,North,104
2025-08-27,Perishables,North,64
2025-08-27,Industrial_Parts,North,81
2025-08-27,Electronics,South,136
2025-08-27,Clothing,South,135
2025-08-27,Home_Decor,South,36
2025-08-27,Perishables,South,70
2025-08-27,Industrial_Parts,South,135
2025-08-27,Electronics,East,48
2025-08-27,Clothing,East,83
2025-08-27,Home_Decor,East,53
2025-08-27,Perishables,East,112
2025-08-27,Industrial_Parts,East,169
2025-08-27,Electronics,West,157
2025-08-27,Clothing,West,70
2025-08-27,Home_Decor,West,186
2025-08-27,Perishables,West,57
2025-08-27,Industrial_Parts,West,57
2025-08-28,Electronics,North,96
2025-08-28,Clothing,North,97
2025-08-28,Home_Decor,North,164
2025-08-28,Perishables,North,118
2025-08-28,Industrial_Parts,North,120
2025-08-28,Electronics,South,110
2025-08-28,Clothing,South,114
2025-08-28,Home_Decor,South,31
2025-08-28,Perishables,South,124
2025-08-28,Industrial_Parts,South,143
2025-08-28,Electronics,East,61
2025-08-28,Clothing,East,50
2025-08-28,Home_Decor,East,74
2025-08-28,Perishables,East,123
2025-08-28,Industrial_Parts,East,101
2025-08-28,Electronics,West,153
2025-08-28,Clothing,West,140
2025-08-28,Home_Decor,West,160
2025-08-28,Perishables,West,158
2025-08-28,Industrial_Parts,West,96
2025-08-29,Electronics,North,107
2025-08-29,Clothing,North,131
2025-08-29,Home_Decor,North,105
2025-08-29,Perishables,North,155
2025-08-29,Industrial_Parts,North,101
2025-08-29,Electronics,South,114
2025-08-29,Clothing,South,110
2025-08-29,Home_Decor,South,91
2025-08-29,Perishables,South,124
2025-08-29,Industrial_Parts,South,129
2025-08-29,Electronics,East,81
2025-08-29,Clothing,East,158
2025-08-29,Home_Decor,East,137
2025-08-29,Perishables,East,111
2025-08-29,Industrial_Parts,East,153
2025-08-29,Electronics,West,169
2025-08-29,Clothing,West,137
2025-08-29,Home_Decor,West,97
2025-08-29,Perishables,West,42
2025-08-29,Industrial_Parts,West,52
2025-08-30,Electronics,North,101
2025-08-30,Clothing,North,46
2025-08-30,Home_Decor,North,125
2025-08-30,Perishables,North,76
2025-08-30,Industrial_Parts,North,164
2025-08-30,Electronics,South,72
2025-08-30,Clothing,South,129
2025-08-30,Home_Decor,South,140
2025-08-30,Perishables,South,63
2025-08-30,Industrial_Parts,South,108
2025-08-30,Electronics,East,157
2025-08-30,Clothing,East,116
2025-08-30,Home_Decor,East,78
2025-08-30,Perishables,East,97
2025-08-30,Industrial_Parts,East,39
2025-08-30,Electronics,West,142
2025-08-30,Clothing,West,119
2025-08-30,Home_Decor,West,105
2025-08-30,Perishables,West,102
2025-08-30,Industrial_Parts,West,127
2025-08-31,Electronics,North,50
2025-08-31,Clothing,North,131
2025-08-31,Home_Decor,North,152
2025-08-31,Perishables,North,81
2025-08-31,Industrial_Parts,North,50
2025-08-31,Electronics,South,137
2025-08-31,Clothing,South,113
2025-08-31,Home_Decor,South,39
2025-08-31,Perishables,South,185
2025-08-31,Industrial_Parts,South,136
2025-08-31,Electronics,East,85
2025-08-31,Clothing,East,164
2025-08-31,Home_Decor,East,160
2025-08-31,Perishables,East,90
2025-08-31,Industrial_Parts,East,148
2025-08-31,Electronics,West,117
2025-08-31,Clothing,West,161
2025-08-31,Home_Decor,West,103
2025-08-31,Perishables,West,42
2025-08-31,Industrial_Parts,West,147
2025-09-01,Electronics,North,130
2025-09-01,Clothing,North,120
2025-09-01,Home_Decor,North,63
2025-09-01,Perishables,North,148
2025-09-01,Industrial_Parts,North,90
2025-09-01,Electronics,South,62
2025-09-01,Clothing,South,66
2025-09-01,Home_Decor,South,185
2025-09-01,Perishables,South,128
2025-09-01,Industrial_Parts,South,115
2025-09-01,Electronics,East,172
2025-09-01,Clothing,East,151
2025-09-01,Home_Decor,East,132
2025-09-01,Perishables,East,122
2025-09-01,Industrial_Parts,East,40
2025-09-01,Electronics,West,83
2025-09-01,Clothing,West,95
2025-09-01,Home_Decor,West,64
2025-09-01,Perishables,West,152
2025-09-01,Industrial_Parts,West,163
2025-09-02,Electronics,North,145
2025-09-02,Clothing,North,112
2025-09-02,Home_Decor,North,59
2025-09-02,Perishables,North,85
2025-09-02,Industrial_Parts,North,106
2025-09-02,Electronics,South,88
2025-09-02,Clothing,South,112
2025-09-02,Home_Decor,South,102
2025-09-02,Perishables,South,68
2025-09-02,Industrial_Parts,South,45
2025-09-02,Electronics,East,84
2025-09-02,Clothing,East,114
2025-09-02,Home_Decor,East,116
2025-09-02,Perishables,East,153
2025-09-02,Industrial_Parts,East,153
2025-09-02,Electronics,West,167
2025-09-02,Clothing,West,61
2025-09-02,Home_Decor,West,114
2025-09-02,Perishables,West,107
2025-09-02,Industrial_Parts,West,145
2025-09-03,Electronics,North,106
2025-09-03,Clothing,North,134
2025-09-03,Home_Decor,North,85
2025-09-03,Perishables,North,138
2025-09-03,Industrial_Parts,North,104
2025-09-03,Electronics,South,157
2025-09-03,Clothing,South,77
2025-09-03,Home_Decor,South,78
2025-09-03,Perishables,South,126
2025-09-03,Industrial_Parts,South,81
2025-09-03,Electronics,East,134
2025-09-03,Clothing,East,89
2025-09-03,Home_Decor,East,150
2025-09-03,Perishables,East,172
2025-09-03,Industrial_Parts,East,63
2025-09-03,Electronics,West,172
2025-09-03,Clothing,West,139
2025-09-03,Home_Decor,West,38
2025-09-03,Perishables,West,111
2025-09-03,Industrial_Parts,West,108
2025-09-04,Electronics,North,171
2025-09-04,Clothing,North,75
2025-09-04,Home_Decor,North,139
2025-09-04,Perishables,North,86
2025-09-04,Industrial_Parts,North,89
2025-09-04,Electronics,South,161
2025-09-04,Clothing,South,133
2025-09-04,Home_Decor,South,95
2025-09-04,Perishables,South,143
2025-09-04,Industrial_Parts,South,166
2025-09-04,Electronics,East,116
2025-09-04,Clothing,East,112
2025-09-04,Home_Decor,East,135
2025-09-04,Perishables,East,128
2025-09-04,Industrial_Parts,East,126
2025-09-04,Electronics,West,104
2025-09-04,Clothing,West,69
2025-09-04,Home_Decor,West,67
2025-09-04,Perishables,West,125
2025-09-04,Industrial_Parts,West,99
2025-09-05,Electronics,North,113
2025-09-05,Clothing,North,129
2025-09-05,Home_Decor,North,53
2025-09-05,Perishables,North,115
2025-09-05,Industrial_Parts,North,45
2025-09-05,Electronics,South,82
2025-09-05,Clothing,South,67
2025-09-05,Home_Decor,South,61
2025-09-05,Perishables,South,73
2025-09-05,Industrial_Parts,South,155
2025-09-05,Electronics,East,110
2025-09-05,Clothing,East,102
2025-09-05,Home_Decor,East,94
2025-09-05,Perishables,East,100
2025-09-05,Industrial_Parts,East,155
2025-09-05,Electronics,West,91
2025-09-05,Clothing,West,76
2025-09-05,Home_Decor,West,109
2025-09-05,Perishables,West,157
2025-09-05,Industrial_Parts,West,143
2025-09-06,Electronics,North,133
2025-09-06,Clothing,North,105
2025-09-06,Home_Decor,North,93
2025-09-06,Perishables,North,40
2025-09-06,Industrial_Parts,North,90
2025-09-06,Electronics,South,135
2025-09-06,Clothing,South,119
2025-09-06,Home_Decor,South,78
2025-09-06,Perishables,South,69
2025-09-06,Industrial_Parts,South,62
2025-09-06,Electronics,East,85
2025-09-06,Clothing,East,86
2025-09-06,Home_Decor,East,136
2025-09-06,Perishables,East,143
2025-09-06,Industrial_Parts,East,69
2025-09-06,Electronics,West,95
2025-09-06,Clothing,West,61
2025-09-06,Home_Decor,West,143
